Sentence #,Word,Tag
,cloudy,B-condition_description
,weather,O
,here,B-current_location
Sentence: 4379,What,O
,will,O
,the,O
,weather,O
,be,O
,like,O
,in,O
,Killarney,B-geographic_poi
,National,I-geographic_poi
,Park,I-geographic_poi
,on,O
,national,B-timeRange
,pow/mia,I-timeRange
,recognition,I-timeRange
,day,I-timeRange
,?,O
Sentence: 4380,Tell,O
,me,O
,if,O
,it'll,O
,be,O
,chilly,B-condition_temperature
,here,B-current_location
,at,O
,0,B-timeRange
,pm,I-timeRange
Sentence: 4381,What's,O
,the,O
,weather,O
,forecast,O
,for,O
,next,B-timeRange
,saturday,I-timeRange
,in,O
,Granite,B-city
,,O
,WI,B-state
,?,O
Sentence: 4382,Will,O
,it,O
,be,O
,freezing,B-condition_temperature
,on,O
,4/20/2038,B-timeRange
,in,O
,AMerican,B-city
,Beach,I-city
,NC,B-state
Sentence: 4383,Weather,O
,in,O
,Selinsgrove,B-city
Sentence: 4384,What's,O
,the,O
,weather,O
,in,O
,Low,B-city
,Moor,I-city
Sentence: 4385,Is,O
,there,O
,a,O
,snowstorm,B-condition_description
,in,O
,the,O
,forecast,O
,for,O
,Saint,B-country
,Helena,I-country
,?,O
Sentence: 4386,Tell,O
,me,O
,the,O
,weather,O
,forecast,O
,for,O
,Huxley,B-city
,,O
,MS,B-state
Sentence: 4387,Will,O
,it,O
,be,O
,hot,B-condition_temperature
,two,B-timeRange
,seconds,I-timeRange
,from,I-timeRange
,now,I-timeRange
,in,O
,neighboring,B-spatial_relation
,West,B-geographic_poi
,Clear,I-geographic_poi
,Creek,I-geographic_poi
,Wilderness,I-geographic_poi
Sentence: 4388,Will,O
,it,O
,be,O
,nice,O
,here,B-current_location
,and,O
,in,B-spatial_relation
,the,I-spatial_relation
,same,I-spatial_relation
,area,I-spatial_relation
Sentence: 4389,Will,O
,it,O
,be,O
,cloudy,B-condition_description
,on,O
,Sep.,B-timeRange
,16,I-timeRange
,in,O
,Palau,B-state
Sentence: 4390,What's,O
,the,O
,forecast,O
,for,O
,this,B-timeRange
,month,I-timeRange
,in,O
,Apple,B-city
,Grove,I-city
,,O
,DC,B-state
,?,O
Sentence: 4391,What's,O
,the,O
,weather,O
,forecast,O
,for,O
,Delaware,B-state
,right,O
,now,B-timeRange
Sentence: 4392,What,O
,will,O
,the,O
,weather,O
,be,O
,in,O
,Virginia,B-state
,?,O
Sentence: 4393,Will,O
,it,O
,be,O
,colder,B-condition_temperature
,this,B-timeRange
,autumn,I-timeRange
,in,O
,Wren,B-city
,,O
,Saint,B-country
,Martin,I-country
Sentence: 4394,In,O
,seven,B-timeRange
,hours,I-timeRange
,from,I-timeRange
,now,I-timeRange
,will,O
,it,O
,rain,B-condition_description
,at,O
,my,O
,current,B-current_location
,place,I-current_location
Sentence: 4395,Will,O
,there,O
,be,O
,snowfall,B-condition_description
,this,B-timeRange
,month,I-timeRange
,in,O
,UT,B-state
Sentence: 4396,Will,O
,it,O
,be,O
,freezing,B-condition_temperature
,here,B-current_location
,at,O
,06:31:22,B-timeRange
,am,I-timeRange
Sentence: 4397,at,O
,my,O
,current,B-current_location
,spot,I-current_location
,is,O
,it,O
,going,O
,to,O
,be,O
,hotter,B-condition_temperature
,on,O
,Nov.,B-timeRange
,the,I-timeRange
,eighth,I-timeRange
Sentence: 4398,What,O
,will,O
,the,O
,weather,O
,be,O
,in,O
,Wakarusa,B-city
Sentence: 4399,In,O
,Wynnedale,B-city
,AK,B-state
,will,O
,it,O
,blizzard,B-condition_description
Sentence: 4400,What,O
,will,O
,the,O
,weather,O
,be,O
,like,O
,in,O
,the,O
,Falkland,B-country
,Islands,I-country
,starting,O
,may,B-timeRange
,25,I-timeRange
,2022,I-timeRange
Sentence: 4401,Tell,O
,me,O
,the,O
,forecast,O
,in,B-spatial_relation
,the,I-spatial_relation
,same,I-spatial_relation
,area,I-spatial_relation
,here,B-current_location
,on,O
,Robert,B-timeRange
,E,I-timeRange
,Lee's,I-timeRange
,Birthday,I-timeRange
Sentence: 4402,What,O
,will,O
,the,O
,weather,O
,be,O
,like,O
,in,B-timeRange
,15,I-timeRange
,and,I-timeRange
,a,I-timeRange
,half,I-timeRange
,weeks,I-timeRange
,in,O
,China,B-country
Sentence: 4403,will,O
,it,O
,be,O
,stormy,B-condition_description
,in,O
,Wildorado,B-city
Sentence: 4404,is,O
,it,O
,going,O
,to,O
,be,O
,warm,B-condition_temperature
,here,B-current_location
Sentence: 4405,forecast,O
,for,O
,Thayer,B-city
Sentence: 4406,Will,O
,it,O
,be,O
,warm,B-condition_temperature
,in,O
,Jenners,B-city
,,O
,Panama,B-country
,on,O
,August,B-timeRange
,the,I-timeRange
,sixteenth,I-timeRange
,?,O
Sentence: 4407,Is,O
,it,O
,going,O
,to,O
,storm,B-condition_description
,in,O
,NE,B-state
Sentence: 4408,what,O
,is,O
,the,O
,forecast,O
,in,O
,Texas,B-state
Sentence: 4409,What's,O
,the,O
,weather,O
,in,O
,Totowa,B-city
,WY,B-state
,one,B-timeRange
,minute,I-timeRange
,from,I-timeRange
,now,I-timeRange
Sentence: 4410,what,O
,is,O
,the,O
,weather,O
,forecast,O
,this,B-timeRange
,week,I-timeRange
,close-by,B-spatial_relation
,my,O
,current,B-current_location
,position,I-current_location
Sentence: 4411,What,O
,is,O
,the,O
,predicted,O
,weather,O
,on,O
,mar.,B-timeRange
,27,I-timeRange
,for,O
,Farragut,B-geographic_poi
,State,I-geographic_poi
,Park,I-geographic_poi
,?,O
Sentence: 4412,What's,O
,the,O
,weather,O
,forrecast,O
,here,B-current_location
,in,B-timeRange
,five,I-timeRange
,seconds,I-timeRange
,?,O
Sentence: 4413,Will,O
,it,O
,be,O
,temperate,B-condition_temperature
,in,B-spatial_relation
,the,I-spatial_relation
,same,I-spatial_relation
,area,I-spatial_relation
,in,O
,VI,B-state
Sentence: 4414,What,O
,is,O
,it,O
,like,O
,on,O
,7/10/2023,B-timeRange
,in,O
,the,O
,current,B-current_location
,place,I-current_location
Sentence: 4415,Will,O
,it,O
,be,O
,overcast,B-condition_description
,in,O
,Luxembourg,B-country
,in,B-timeRange
,fourteen,I-timeRange
,seconds,I-timeRange
Sentence: 4416,What,O
,will,O
,the,O
,weather,O
,be,O
,in,O
,Croatia,B-country
,?,O
Sentence: 4417,What,O
,will,O
,the,O
,weather,O
,be,O
,in,O
,the,O
,current,B-current_location
,position,I-current_location
,on,O
,Dec.,B-timeRange
,23,I-timeRange
,?,O
Sentence: 4418,Will,O
,the,O
,weather,O
,be,O
,temperate,B-condition_temperature
,in,O
,Betances,B-city
Sentence: 4419,What,O
,will,O
,the,O
,weather,O
,be,O
,like,O
,nine,B-timeRange
,years,I-timeRange
,from,I-timeRange
,now,I-timeRange
,in,O
,Eastport,B-city
,El,B-country
,Salvador,I-country
Sentence: 4420,What's,O
,the,O
,weather,O
,in,O
,Heritage,B-geographic_poi
,Hill,I-geographic_poi
,State,I-geographic_poi
,Historical,I-geographic_poi
,Park,I-geographic_poi
Sentence: 4421,I,O
,need,O
,the,O
,wather,O
,for,O
,next,B-timeRange
,week,I-timeRange
,in,O
,the,O
,Philippines,B-country
Sentence: 4422,what,O
,is,O
,the,O
,nine,B-timeRange
,AM,I-timeRange
,weather,O
,forecast,O
,for,O
,Nationalpark,B-geographic_poi
,Midongy,I-geographic_poi
,du,I-geographic_poi
,Sud,I-geographic_poi
Sentence: 4423,Will,O
,it,O
,be,O
,cold,B-condition_temperature
,in,O
,Boyertown,B-city
,New,B-country
,Zealand,I-country
,in,B-timeRange
,eighteen,I-timeRange
,hours,I-timeRange
Sentence: 4424,Is,O
,it,O
,supposed,O
,to,O
,snow,B-condition_description
,in,O
,NV,B-state
Sentence: 4425,How,O
,will,O
,the,O
,weather,O
,be,O
,in,O
,Bettles,B-city
,,O
,Aruba,B-country
,on,O
,may,B-timeRange
,the,I-timeRange
,tenth,I-timeRange
,2026,I-timeRange
,?,O
Sentence: 4426,What,O
,will,O
,the,O
,weather,O
,be,O
,like,O
,in,B-timeRange
,three,I-timeRange
,weeks,I-timeRange
,in,O
,Gates,B-city
,Michigan,B-state
Sentence: 4427,Will,O
,it,O
,be,O
,raining,O
,one,B-timeRange
,hundred,I-timeRange
,thirty,I-timeRange
,days,I-timeRange
,from,I-timeRange
,now,I-timeRange
,ion,O
,Gobles,B-city
,Canada,B-country
Sentence: 4428,Is,O
,there,O
,going,O
,to,O
,be,O
,any,O
,snowfall,B-condition_description
,today,B-timeRange
,in,O
,Lebanon,B-country
,?,O
Sentence: 4429,Will,O
,there,O
,be,O
,a,O
,blizzard,B-condition_description
,at,O
,seven,B-timeRange
,in,O
,Colorado,B-state
Sentence: 4430,Will,O
,it,O
,get,O
,rainy,B-condition_description
,like,O
,last,B-timeRange
,March,I-timeRange
,in,O
,Hagerman,B-city
,,O
,Saint,B-country
,Vincent,I-country
,and,I-country
,the,I-country
,Grenadines,I-country
,?,O
Sentence: 4431,What,O
,is,O
,the,O
,weather,O
,forecast,O
,in,O
,Ulen,B-city
,on,O
,mar.,B-timeRange
,2nd,I-timeRange
,2035,I-timeRange
Sentence: 4432,will,O
,it,O
,be,O
,cloudy,B-condition_description
,in,B-timeRange
,one,I-timeRange
,minute,I-timeRange
,in,O
,Jungo,B-city
,MH,B-state
Sentence: 4433,What's,O
,the,O
,weather,O
,going,O
,to,O
,be,O
,like,O
,at,O
,10:21:20,B-timeRange
,close,B-spatial_relation
,by,I-spatial_relation
,ID,B-state
Sentence: 4434,what,O
,is,O
,the,O
,weather,O
,forecast,O
,for,O
,Tennessee,B-state
,for,O
,warm,B-condition_temperature
,temps,O
Sentence: 4435,In,O
,Hawaii,B-state
,will,O
,it,O
,be,O
,warmer,B-condition_temperature
,at,O
,3,B-timeRange
,am,I-timeRange
Sentence: 4436,What's,O
,the,O
,weather,O
,in,O
,Springside,B-geographic_poi
,Nature,I-geographic_poi
,Reserve,I-geographic_poi
,at,O
,four,B-timeRange
,pm,I-timeRange
Sentence: 4437,whats,O
,the,O
,weather,O
,in,O
,Irma,B-city
Sentence: 4438,What,O
,will,O
,the,O
,weather,O
,be,O
,like,O
,on,O
,feb.,B-timeRange
,sixth,I-timeRange
,2024,I-timeRange
,at,O
,Blanco,B-geographic_poi
,State,I-geographic_poi
,Park,I-geographic_poi
Sentence: 4439,What,O
,will,O
,it,O
,feel,O
,like,O
,on,O
,patriot's,B-timeRange
,day,I-timeRange
,on,O
,South,B-country
,Georgia,I-country
,and,I-country
,the,I-country
,South,I-country
,Sandwich,I-country
,Islands,I-country
Sentence: 4440,What,O
,is,O
,the,O
,weather,O
,in,O
,neighboring,B-spatial_relation
,OH,B-state
Sentence: 4441,What's,O
,the,O
,weather,O
,forecast,O
,for,O
,Croatia,B-country
,on,O
,jul.,B-timeRange
,25th,I-timeRange
Sentence: 4442,Is,O
,it,O
,cloudy,B-condition_description
,in,B-spatial_relation
,the,I-spatial_relation
,same,I-spatial_relation
,area,I-spatial_relation
,of,O
,Lynn,B-geographic_poi
,Shore,I-geographic_poi
,Reservation,I-geographic_poi
Sentence: 4443,Is,O
,there,O
,snow,B-condition_description
,in,O
,the,O
,District,B-state
,Of,I-state
,Columbia,I-state
Sentence: 4444,Will,O
,it,O
,be,O
,sunny,B-condition_description
,in,O
,Corcovado,B-city
,Indonesia,B-country
,?,O
Sentence: 4445,Will,O
,there,O
,be,O
,snowfall,B-condition_description
,at,O
,six,B-timeRange
,pm,I-timeRange
,in,O
,Leisure,B-city
,Knoll,I-city
,California,B-state
Sentence: 4446,Tell,O
,me,O
,the,O
,weather,O
,forecast,O
,for,O
,September,B-timeRange
,21,I-timeRange
,2030,I-timeRange
,in,O
,Palau,B-state
Sentence: 4447,Can,O
,you,O
,give,O
,me,O
,the,O
,weather,O
,forecast,O
,in,O
,Tajikistan,B-country
,?,O
Sentence: 4448,Tell,O
,me,O
,if,O
,it'll,O
,be,O
,snowy,B-condition_description
,in,O
,Coastal,B-geographic_poi
,Landscape,I-geographic_poi
,Park,I-geographic_poi
,on,O
,october,B-timeRange
,2,I-timeRange
,2027,I-timeRange
Sentence: 4449,Can,O
,you,O
,tell,O
,me,O
,the,O
,weather,O
,conditions,O
,for,O
,Patricia,B-city
Sentence: 4450,What's,O
,the,O
,weather,O
,here,B-current_location
,on,O
,2/7/2021,B-timeRange
Sentence: 4451,What,O
,is,O
,the,O
,weather,O
,forecast,O
,for,O
,Tanque,B-city
Sentence: 4452,Will,O
,it,O
,be,O
,rainy,B-condition_description
,at,O
,8,B-timeRange
,in,O
,Dans,B-geographic_poi
,Mountain,I-geographic_poi
,State,I-geographic_poi
,Park,I-geographic_poi
Sentence: 4453,What,O
,will,O
,it,O
,feel,O
,like,O
,in,O
,the,O
,current,B-current_location
,place,I-current_location
,in,O
,July,B-timeRange
Sentence: 4454,When,O
,it,O
,comes,O
,to,O
,Dukes,B-city
,and,O
,the,O
,District,B-state
,Of,I-state
,Columbia,I-state
,,O
,what,O
,will,O
,the,O
,weather,O
,be,O
,in,B-timeRange
,one,I-timeRange
,hour,I-timeRange
Sentence: 4455,How,O
,is,O
,the,O
,weather,O
,in,O
,OH,B-state
,?,O
Sentence: 4456,what,O
,is,O
,the,O
,Southern,B-city
,Shops,I-city
,forecast,O
,for,O
,warm,B-condition_temperature
,temps,O
Sentence: 4457,What,O
,is,O
,the,O
,weather,O
,forecast,O
,in,O
,Langdon,B-city
Sentence: 4458,What,O
,is,O
,the,O
,weather,O
,forecast,O
,for,O
,Waipio,B-city
,Acres,I-city
Sentence: 4459,Weather,O
,for,O
,Burr,B-city
Sentence: 4460,What,O
,will,O
,the,O
,weather,O
,be,O
,in,O
,Allenwood,B-city
,?,O
Sentence: 4461,Weather,O
,for,O
,Park,B-geographic_poi
,Narodowy,I-geographic_poi
,Kushiro-shitsugen,I-geographic_poi
Sentence: 4462,What,O
,will,O
,the,O
,weather,O
,be,O
,in,O
,Uzbekistan,B-country
,at,O
,4,B-timeRange
,am,I-timeRange
,?,O
Sentence: 4463,Will,O
,it,O
,be,O
,sunny,B-condition_description
,in,O
,Occoquan,B-geographic_poi
,Bay,I-geographic_poi
,National,I-geographic_poi
,Wildlife,I-geographic_poi
,Refuge,I-geographic_poi
,by,O
,tea,B-timeRange
,time?,O
Sentence: 4464,What,O
,is,O
,the,O
,weather,O
,in,O
,Pendleton,B-city
,Center,I-city
Sentence: 4465,Please,O
,let,O
,me,O
,know,O
,the,O
,weather,O
,forcast,O
,of,O
,Stanislaus,B-geographic_poi
,National,I-geographic_poi
,Forest,I-geographic_poi
,far,B-spatial_relation
,in,B-timeRange
,nine,I-timeRange
,months,I-timeRange
Sentence: 4466,What's,O
,the,O
,weather,O
,forecast,O
,for,O
,3,B-timeRange
,hours,I-timeRange
,from,I-timeRange
,now,I-timeRange
,at,O
,Christmas,B-country
,Island,I-country
,?,O
Sentence: 4467,What,O
,will,O
,the,O
,weather,O
,be,O
,this,B-timeRange
,year,I-timeRange
,in,O
,Horseshoe,B-geographic_poi
,Lake,I-geographic_poi
,State,I-geographic_poi
,Fish,I-geographic_poi
,and,I-geographic_poi
,Wildlife,I-geographic_poi
,Area,I-geographic_poi
,?,O
Sentence: 4468,Show,O
,the,O
,forecast,O
,for,O
,two,B-timeRange
,years,I-timeRange
,from,I-timeRange
,now,I-timeRange
,in,O
,Lake,B-city
,Telemark,I-city
,Sudan,B-country
Sentence: 4469,what,O
,is,O
,the,O
,forecast,O
,in,O
,Mer,B-city
,Rouge,I-city
,and,O
,Palestine,B-country
Sentence: 4470,Will,O
,it,O
,be,O
,hot,B-condition_temperature
,in,O
,Keachi,B-city
Sentence: 4471,What,O
,is,O
,the,O
,weather,O
,forecast,O
,for,O
,here,B-current_location
Sentence: 4472,is,O
,there,O
,going,O
,to,O
,be,O
,snowfall,B-condition_description
,in,O
,Alton,B-city
Sentence: 4473,what,O
,is,O
,the,O
,Tal,B-geographic_poi
,Chhapar,I-geographic_poi
,Sanctuary,I-geographic_poi
,forecast,O
,for,O
,cold,B-condition_temperature
,weather,O
Sentence: 4474,what,O
,is,O
,the,O
,weather,O
,forecast,O
,for,O
,La,B-city
,Cienega,I-city
Sentence: 4475,is,O
,it,O
,going,O
,to,O
,be,O
,chillier,B-condition_temperature
,in,O
,Saint,B-city
,Augustine,I-city
,,O
,WY,B-state
,on,O
,may,B-timeRange
,3rd,I-timeRange
Sentence: 4476,What,O
,is,O
,the,O
,weather,O
,like,O
,in,O
,Cameroon,B-country
Sentence: 4477,Will,O
,it,O
,get,O
,chillier,B-condition_temperature
,in,O
,Las,B-city
,Lomas,I-city
,,O
,British,B-country
,Virgin,I-country
,Islands,I-country
,on,O
,Nov.,B-timeRange
,the,I-timeRange
,21st,I-timeRange
,?,O
Sentence: 4478,Tell,O
,me,O
,if,O
,it'll,O
,be,O
,freezing,B-condition_temperature
,here,B-current_location
,in,B-timeRange
,21,I-timeRange
,seconds,I-timeRange
Sentence: 4479,Will,O
,there,O
,be,O
,a,O
,storm,B-condition_description
,in,O
,Aspinwall,B-city
,?,O
Sentence: 4480,Will,O
,it,O
,be,O
,chillier,B-condition_temperature
,in,O
,Suwannee,B-city
Sentence: 4481,Will,O
,the,O
,weather,O
,be,O
,stormy,B-condition_description
,on,O
,january,B-timeRange
,the,I-timeRange
,15th,I-timeRange
,2026,I-timeRange
,in,O
,the,O
,Federated,B-state
,States,I-state
,Of,I-state
,Micronesia,I-state
Sentence: 4482,Will,O
,it,O
,be,O
,stormy,B-condition_description
,in,O
,distant,B-spatial_relation
,Holly,B-geographic_poi
,River,I-geographic_poi
,State,I-geographic_poi
,Park,I-geographic_poi
Sentence: 4483,what,O
,is,O
,the,O
,forecast,O
,for,O
,this,O
,current,B-current_location
,position,I-current_location
,for,O
,chilly,B-condition_temperature
,temps,O
Sentence: 4484,Will,O
,it,O
,be,O
,warmer,B-condition_temperature
,now,B-timeRange
,in,O
,Covenant,B-city
,Life,I-city
Sentence: 4485,What,O
,is,O
,the,O
,weather,O
,in,B-timeRange
,twenty,I-timeRange
,three,I-timeRange
,minutes,I-timeRange
,in,O
,NV,B-state
Sentence: 4486,Will,O
,it,O
,be,O
,colder,B-condition_temperature
,in,O
,Delaware,B-state
,?,O
Sentence: 4487,Will,O
,it,O
,get,O
,hotter,B-condition_temperature
,in,O
,Zenith,B-city
,CT,B-state
,?,O
Sentence: 4488,Is,O
,it,O
,hotter,B-condition_temperature
,close,B-spatial_relation
,by,I-spatial_relation
,Waubay,B-city
,?,O
Sentence: 4489,what,O
,is,O
,the,O
,current,B-current_location
,spot,I-current_location
,forecast,O
,for,O
,far,B-spatial_relation
,areas,O
,and,O
,warmer,B-condition_temperature
,temps,O
Sentence: 4490,Is,O
,it,O
,overcast,B-condition_description
,in,O
,Ziwa,B-geographic_poi
,Rhino,I-geographic_poi
,Sanctuary,I-geographic_poi
,?,O
Sentence: 4491,Will,O
,there,O
,be,O
,sun,B-condition_description
,in,O
,the,O
,Manassas,B-geographic_poi
,National,I-geographic_poi
,Battlefield,I-geographic_poi
,Park,I-geographic_poi
,?,O
Sentence: 4492,What,O
,is,O
,the,O
,weather,O
,in,O
,South,B-city
,Bradenton,I-city
Sentence: 4493,What's,O
,the,O
,weather,O
,this,B-timeRange
,month,I-timeRange
,in,O
,Mozambique,B-country
Sentence: 4494,Is,O
,it,O
,going,O
,to,O
,rain,B-condition_description
,at,O
,my,O
,current,B-current_location
,position,I-current_location
Sentence: 4495,What's,O
,the,O
,weather,O
,looking,O
,like,O
,right,O
,now,B-timeRange
,in,O
,Croatia,B-country
,?,O
Sentence: 4496,what,O
,is,O
,the,O
,forecast,O
,for,O
,the,O
,current,B-current_location
,spot,I-current_location
,for,O
,cloudy,B-condition_description
,conditions,O
Sentence: 4497,what,O
,is,O
,the,O
,Baotianman,B-geographic_poi
,National,I-geographic_poi
,Nature,I-geographic_poi
,Reserve,I-geographic_poi
,forecast,O
Sentence: 4498,What,O
,is,O
,the,O
,weather,O
,in,O
,Hadar,B-city
Sentence: 4499,What,O
,is,O
,the,O
,weather,O
,like,O
,in,O
,Roeland,B-city
,Park,I-city
,,O
,Guadeloupe,B-country
,?,O
Sentence: 4500,What,O
,is,O
,the,O
,weather,O
,forecast,O
,in,O
,Spaulding,B-city
,Morocco,B-country
Sentence: 4501,Will,O
,it,O
,be,O
,warm,B-condition_temperature
,in,O
,the,O
,current,B-current_location
,place,I-current_location
,next,B-timeRange
,spring,I-timeRange
Sentence: 4502,Tell,O
,me,O
,when,O
,it,O
,will,O
,be,O
,chilly,B-condition_temperature
,in,O
,Chicken,B-city
,,O
,United,B-country
,Kingdom,I-country
Sentence: 4503,I,O
,need,O
,a,O
,weather,O
,update,O
,now,B-timeRange
,for,O
,Manhattan,B-geographic_poi
,Project,I-geographic_poi
,National,I-geographic_poi
,Historical,I-geographic_poi
,Park,I-geographic_poi
Sentence: 4504,What's,O
,the,O
,weather,O
,forecast,O
,for,O
,Aug.,B-timeRange
,8,I-timeRange
,2020,I-timeRange
,at,O
,my,O
,current,B-current_location
,location,I-current_location
,?,O
Sentence: 4505,Is,O
,it,O
,going,O
,to,O
,be,O
,warmer,B-condition_temperature
,in,O
,Town,B-geographic_poi
,Kelloe,I-geographic_poi
,Bank,I-geographic_poi
,?,O
Sentence: 4506,Can,O
,you,O
,tell,O
,me,O
,the,O
,weather,O
,forecast,O
,for,O
,Samoa,B-country
Sentence: 4507,what,O
,will,O
,the,O
,weather,O
,be,O
,in,O
,FL,B-state
,on,O
,1/11/2030,B-timeRange
Sentence: 4508,Will,O
,be,O
,warm,B-condition_temperature
,in,O
,Hallwood,B-city
,,O
,Kosovo,B-country
,?,O
Sentence: 4509,what,O
,will,O
,the,O
,weather,O
,be,O
,in,O
,East,B-city
,New,I-city
,Market,I-city
,Antarctica,B-country
Sentence: 4510,Is,O
,rainfall,B-condition_description
,forecast,O
,for,O
,Flying,B-city
,Hills,I-city
,?,O
Sentence: 4511,forecast,O
,for,O
,Wisconsin,B-state
,at,O
,10,B-timeRange
,PM.,I-timeRange
Sentence: 4512,What,O
,will,O
,the,O
,weather,O
,be,O
,like,O
,1,B-timeRange
,second,I-timeRange
,from,I-timeRange
,now,I-timeRange
,in,O
,Pugu,B-geographic_poi
,Hills,I-geographic_poi
,Forest,I-geographic_poi
,Reserve,I-geographic_poi
Sentence: 4513,what,O
,is,O
,the,O
,cold,B-condition_temperature
,forecast,O
,for,O
,our,O
,current,B-current_location
,position,I-current_location
Sentence: 4514,What,O
,is,O
,the,O
,weather,O
,forecast,O
,for,O
,July,B-timeRange
,20,I-timeRange
,2020,I-timeRange
,in,O
,Dachigam-Nationalpark,B-geographic_poi
Sentence: 4515,Is,O
,it,O
,hot,B-condition_temperature
,in,O
,FL,B-state
Sentence: 4516,Will,O
,it,O
,snowstorm,B-condition_description
,neighboring,B-spatial_relation
,the,O
,Rio,B-geographic_poi
,Grande,I-geographic_poi
,Wild,I-geographic_poi
,and,I-geographic_poi
,Scenic,I-geographic_poi
,River,I-geographic_poi
,on,O
,feb.,B-timeRange
,the,I-timeRange
,second,I-timeRange
,?,O
Sentence: 4517,How,O
,will,O
,the,O
,weather,O
,be,O
,in,O
,11,B-timeRange
,years,I-timeRange
,from,I-timeRange
,now,I-timeRange
,in,B-spatial_relation
,the,I-spatial_relation
,same,I-spatial_relation
,area,I-spatial_relation
,of,O
,Florida,B-state
,?,O
Sentence: 4518,What's,O
,the,O
,weather,O
,going,O
,to,O
,be,O
,like,O
,here,B-current_location
,at,O
,ten,B-timeRange
,am,I-timeRange
Sentence: 4519,What,O
,will,O
,the,O
,weather,O
,be,O
,like,O
,at,O
,eight,B-timeRange
,PM,I-timeRange
,in,O
,Bon,B-city
,Air,I-city
,,O
,Uruguay,B-country
Sentence: 4520,Will,O
,it,O
,be,O
,warm,B-condition_temperature
,in,O
,Powersville,B-city
,Guam,B-state
,23,B-timeRange
,hours,I-timeRange
,from,I-timeRange
,now,I-timeRange
Sentence: 4521,Is,O
,it,O
,supposed,O
,to,O
,be,O
,stormy,B-condition_description
,in,O
,Seagraves,B-city
Sentence: 4522,How,O
,much,O
,sun,B-condition_description
,will,O
,there,O
,be,O
,at,O
,07:03:43,B-timeRange
,PM.,I-timeRange
,in,O
,Jones,B-city
,Chapel,I-city
,?,O
Sentence: 4523,What,O
,is,O
,the,O
,weather,O
,like,O
,at,O
,Basaseachic,B-geographic_poi
,Falls,I-geographic_poi
,National,I-geographic_poi
,Park,I-geographic_poi
Sentence: 4524,Tell,O
,me,O
,the,O
,weather,O
,forecast,O
,for,O
,april,B-timeRange
,15,I-timeRange
,2019,I-timeRange
,here,B-current_location
Sentence: 4525,Will,O
,there,O
,be,O
,a,O
,storm,B-condition_description
,six,B-timeRange
,weeks,I-timeRange
,from,I-timeRange
,now,I-timeRange
,in,O
,Albania,B-country
,?,O
Sentence: 4526,What's,O
,the,O
,weather,O
,forecast,O
,for,O
,neighboring,B-spatial_relation
,Delft,B-geographic_poi
,National,I-geographic_poi
